CODI_ACCES,ADRECA,EPIGRAF_IAE,EPIGRAF_DESC,LAT,LNG,WKT
"100700900054901607130","C. d'Argentona, 100","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","41.5406954913123","2.44033899003265","POINT (2.44033899003265 41.5406954913123)"
"100700900055403807130","C. de Barcelona, 20","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5384917740391","2.4455955820499","POINT (2.4455955820499 41.5384917740391)"
"100700900055409007130","C. de Barcelona, 22","6522","COM.MEN.PTOS.DROGUERIA,PERFUMERIA","41.538516663708","2.44565283269187","POINT (2.44565283269187 41.538516663708)"
"100700900055416607130","C. de Barcelona, 26","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5386267762393","2.44590991892161","POINT (2.44590991892161 41.5386267762393)"
"100700900055422007130","C. de Barcelona, 29","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5387108203038","2.44601888650282","POINT (2.44601888650282 41.5387108203038)"
"100700900054878807130","C. d'Argentona, 77","6441","COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS","41.540654785101","2.44061435259382","POINT (2.44061435259382 41.540654785101)"
"100700900055410407130","C. de Barcelona, 23","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5386473076788","2.44585078712306","POINT (2.44585078712306 41.5386473076788)"
"100700900055416607130","C. de Barcelona, 26","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5386267762393","2.44590991892161","POINT (2.44590991892161 41.5386267762393)"
"100700900055378707130","C. de Barcelona, 6","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5382972431167","2.44515053335372","POINT (2.44515053335372 41.5382972431167)"
"100700900055383307130","C. de Barcelona, 8","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5383185726825","2.44520139583342","POINT (2.44520139583342 41.5383185726825)"
"100700900055398207130","C. de Barcelona, 16","6441","COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS","41.5384337131109","2.44546478882484","POINT (2.44546478882484 41.5384337131109)"
"100700900054818807130","C. d'Argentona, 35","822","ASEGURADORAS DE ENFERMEDAD Y RIESGOS","41.5408543354962","2.44203816699288","POINT (2.44203816699288 41.5408543354962)"
"100700900055379507130","C. de Barcelona, 7","8321","AGENCIAS DE SEGUROS Y CORREDURIAS","41.5384536783153","2.4453896899358","POINT (2.4453896899358 41.5384536783153)"
"100700900055386507130","C. de Barcelona, 10","8332","PROMOCION INMOBILIARIA DE EDIFICACIONES","41.5383437588005","2.44525898573257","POINT (2.44525898573257 41.5383437588005)"
"100700900055399607130","C. de Barcelona, 17","6595","COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA","41.5385790319277","2.4456855244382","POINT (2.4456855244382 41.5385790319277)"
"100700900054818807130","C. d'Argentona, 35","822","PERSONAL DOCENTE ENSEANZA MEDIA","41.5408543354962","2.44203816699288","POINT (2.44203816699288 41.5408543354962)"
"100700900055379507130","C. de Barcelona, 7","831","MEDICOS MEDICINA GENERAL","41.5384536783153","2.4453896899358","POINT (2.4453896899358 41.5384536783153)"
"100700900055387307130","C. de Barcelona, 11","6522","COM.MEN.PTOS.DROGUERIA,PERFUMERIA","41.5384833712375","2.4454679519576","POINT (2.4454679519576 41.5384833712375)"
"100700900055401007130","C. de Barcelona, 18","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5384686674791","2.4455433530727","POINT (2.4455433530727 41.5384686674791)"
"100700900054823007130","C. d'Argentona, 38","945","CONSULTAS Y CLINICAS VETERINARIAS","41.5410169715889","2.44251397179478","POINT (2.44251397179478 41.5410169715889)"
"100700900055655607130","C. de Blai Parera, 31","6732","OTROS CAFES Y BARES","41.5507794062479","2.44992915615826","POINT (2.44992915615826 41.5507794062479)"
"100700900055388707130","C. de Barcelona, 12","6595","COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA","41.5383839658642","2.44535151690313","POINT (2.44535151690313 41.5383839658642)"
"100700900054809507130","C. d'Argentona, 22","9429","OTROS SERV. SANITARIOS","41.5411121643696","2.4431819205547","POINT (2.4431819205547 41.5411121643696)"
"100700900054834007130","C. d'Argentona, 52","5056","PINTURA Y REVESTIMIENTO CON PAPEL,TEJIDO","41.5409298755059","2.44200048895011","POINT (2.44200048895011 41.5409298755059)"
"100700900055898607130","C. de Burriac, 34","6732","OTROS CAFES Y BARES","41.5412813972092","2.42335085834658","POINT (2.42335085834658 41.5412813972092)"
"100700900055388707130","C. de Barcelona, 12","731","ABOGADOS","41.5383839658642","2.44535151690313","POINT (2.44535151690313 41.5383839658642)"
"100700900054809507130","C. d'Argentona, 22","9429","OTROS SERV. SANITARIOS","41.5411121643696","2.4431819205547","POINT (2.4431819205547 41.5411121643696)"
"100700900053373707130","RONDA d'Alfons X el Savi, 4","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5449325408593","2.44305867989383","POINT (2.44305867989383 41.5449325408593)"
"100700900055105807130","C. d'Atenes, 5","6732","OTROS CAFES Y BARES","41.5354787292288","2.42393064171286","POINT (2.42393064171286 41.5354787292288)"
"100700900055388707130","C. de Barcelona, 12","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5383839658642","2.44535151690313","POINT (2.44535151690313 41.5383839658642)"
"100700900054811107130","C. d'Argentona, 24","6594","COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA","41.5411026455476","2.44311835818981","POINT (2.44311835818981 41.5411026455476)"
"100700900055640807130","C. de Blai Parera, 21","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5506997771713","2.44972425747502","POINT (2.44972425747502 41.5506997771713)"
"100700900055112607130","C. d'xvila, 26","9672","ESCUELAS Y SERV. PERFECC. DEL DEPORTE","41.5485843207924","2.4399857576377","POINT (2.4399857576377 41.5485843207924)"
"100700900055396107130","C. de Barcelona, 13","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5385239348259","2.44556101519031","POINT (2.44556101519031 41.5385239348259)"
"100700900054815507130","C. d'Argentona, 28","6594","COM.MEN.PERIODICOS,LIBROS,ART.PAPELERIA","41.5410852856907","2.44300697468847","POINT (2.44300697468847 41.5410852856907)"
"100700900055373107130","C. de Barcelona, 1","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5383732312008","2.44510244806473","POINT (2.44510244806473 41.5383732312008)"
"100700900052957407130","C. de l'Abat Antoni M. Marcet, 25","7512","GUARDIA Y CUSTODIA VEHICULOS 'PARKING'","41.548527269554","2.44030417549372","POINT (2.44030417549372 41.548527269554)"
"100700900055398207130","C. de Barcelona, 16","951","ASISTENCIA Y SERV. SOCIALES DISMINUIDOS","41.5384337131109","2.44546478882484","POINT (2.44546478882484 41.5384337131109)"
"100700900054817107130","C. d'Argentona, 31","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5408739536654","2.44215830325812","POINT (2.44215830325812 41.5408739536654)"
"100700900055377107130","C. de Barcelona, 4","6513","COM.MEN.LENCERIA Y CORSETERIA","41.5382719489911","2.44509150976871","POINT (2.44509150976871 41.5382719489911)"
"100700900055836007130","C. de Bonaire, 15","6441","COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS","41.5414391766071","2.44480430232655","POINT (2.44480430232655 41.5414391766071)"
"100700900055013607130","C. de Josep Goday, 5","6732","OTROS CAFES Y BARES","41.5513389129275","2.44838541625612","POINT (2.44838541625612 41.5513389129275)"
"100700900055259107130","C. de Joan B. Balanxx i Boter, 10","2536","FAB. ACEITES ESENCIALES Y SUST. AROMAT.","41.5307872741176","2.43704105832922","POINT (2.43704105832922 41.5307872741176)"
"100700900055304007130","C. de Jaume Balmes, 29","9339","OTROS ACTIV. ENSExANZA","41.5361867929465","2.44673431781394","POINT (2.44673431781394 41.5361867929465)"
"100700900055843407130","C. de Bonaire, 22","8497","SERV. GESTION ADMINISTRATIVA","41.5415942969225","2.44564149291637","POINT (2.44564149291637 41.5415942969225)"
"100700900055239107130","C. de Can Xammar, 15","6732","OTROS CAFES Y BARES","41.5397056726014","2.44782681620282","POINT (2.44782681620282 41.5397056726014)"
"100700900055262807130","C. de Joan B. Balanxx i Boter, 22","8431","SERVICIOS TECNICOS DE INGENIERIA","41.5305207493627","2.43735222373146","POINT (2.43735222373146 41.5305207493627)"
"100700900055307607130","C. de Jaume Balmes, 33","6732","OTROS CAFES Y BARES","41.5359614305338","2.44703062700723","POINT (2.44703062700723 41.5359614305338)"
"100700900055848207130","C. de Bonaire, 25","6732","OTROS CAFES Y BARES","41.5415804621029","2.4454094940653","POINT (2.4454094940653 41.5415804621029)"
"100700900055240507130","BDA. de Santa Anna, 1","3931","FAB.INSTRUM.OPTICOS Y MAT. FOTOGRAFICO","41.5381520638563","2.44518074758547","POINT (2.44518074758547 41.5381520638563)"
"100700900055259107130","C. de Joan B. Balanxx i Boter, 10","6139","COM.MAY.ACCESORIOS VESTIDO NCOP","41.5307872741176","2.43704105832922","POINT (2.43704105832922 41.5307872741176)"
"100700900055848207130","C. de Bonaire, 25","6531","COM.MEN.MUEBLES (EXCEPTO OFICINA)","41.5415804621029","2.4454094940653","POINT (2.4454094940653 41.5415804621029)"
"100700900055580007130","C. de Joan Bialet Massx, 7","6596","COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...","41.5385102561308","2.43223611821294","POINT (2.43223611821294 41.5385102561308)"
"100700900055242207130","BDA. de Santa Anna, 5","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5380943716391","2.44528748744163","POINT (2.44528748744163 41.5380943716391)"
"100700900055264207130","PTGE. de Baldomer Vila, 3","4191","INDUSTRIA DEL PAN Y BOLLERIA","41.5395491334216","2.42859200545814","POINT (2.42859200545814 41.5395491334216)"
"100700900055584307130","C. de Joan Bialet Massx, 9","5042","INSTALACIONES FONTANERIA","41.5386136049365","2.43206092749517","POINT (2.43206092749517 41.5386136049365)"
"100700900055740107130","C. dels Bombers Madern i Clariana, 16","6732","OTROS CAFES Y BARES","41.5463642922844","2.45117765613782","POINT (2.45117765613782 41.5463642922844)"
"100700900055243007130","BDA. de Santa Anna, 6","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5379630124083","2.44537091813428","POINT (2.44537091813428 41.5379630124083)"
"100700900055279807130","C. de Jaume Balmes, 9","6179","COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA","41.5365475232292","2.44625857203482","POINT (2.44625857203482 41.5365475232292)"
"100700900055826907130","C. de Bonaire, 6B","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5414020830525","2.44482685298443","POINT (2.44482685298443 41.5414020830525)"
"100700900055227807130","C. de Can Xammar, 5","6732","OTROS CAFES Y BARES","41.5395852039529","2.44746744309154","POINT (2.44746744309154 41.5395852039529)"
"100700900055246507130","BDA. de Santa Anna, 9","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5380399224319","2.44538822686471","POINT (2.44538822686471 41.5380399224319)"
"100700900055291407130","C. de Jaume Balmes, 16","6179","COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA","41.5364191323501","2.44626180782786","POINT (2.44626180782786 41.5364191323501)"
"100700900055832707130","C. de Bonaire, 14","9311","GUARDERIA Y ENSENANZA INFANTIL,EXCLUSIV.","41.5415095077682","2.44529154905061","POINT (2.44529154905061 41.5415095077682)"
"100700900055227807130","C. de Can Xammar, 5","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.5395852039529","2.44746744309154","POINT (2.44746744309154 41.5395852039529)"
"100700900055246507130","BDA. de Santa Anna, 9","845","EXPLOTACION ELECTRONICA POR TERCEROS","41.5380399224319","2.44538822686471","POINT (2.44538822686471 41.5380399224319)"
"100700905072225307130","RONDA de Leopoldo O'donnell, 37","6732","OTROS CAFES Y BARES","41.5381891104812","2.43237227325419","POINT (2.43237227325419 41.5381891104812)"
"100700900055599607130","C. de Blai Parera, 3","9713","ZURCIDO Y REPARACION DE ROPAS","41.5505291004146","2.44930642812425","POINT (2.44930642812425 41.5505291004146)"
"100700900055227807130","C. de Can Xammar, 5","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5395852039529","2.44746744309154","POINT (2.44746744309154 41.5395852039529)"
"100700900055248507130","BDA. de Santa Anna, 10","6443","COM.MEN.PTOS.PASTELERIA,BOLLERIA","41.5379291734483","2.44543371746966","POINT (2.44543371746966 41.5379291734483)"
"100700900055302007130","C. de Jaume Balmes, 27","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5362241967084","2.44668508423969","POINT (2.44668508423969 41.5362241967084)"
"100700900055465207130","C. de Barcelona, 48","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5389772767708","2.44682085430501","POINT (2.44682085430501 41.5389772767708)"
"100700900054960207130","C. de Bonaventura Carles Aribau, 9","5013","ALBAILERIA Y PEQ. TRABAJOS CONSTRUCCION","41.5380620611159","2.43161548114945","POINT (2.43161548114945 41.5380620611159)"
"100700900055215907130","BDA. de les Espenyes, 13","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5399265856471","2.4484518346166","POINT (2.4484518346166 41.5399265856471)"
"100700900055452407130","C. de Barcelona, 40","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5388989993466","2.44662700279209","POINT (2.44662700279209 41.5388989993466)"
"100700900055467207130","C. de Barcelona, 49","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5389681984194","2.44669553575975","POINT (2.44669553575975 41.5389681984194)"
"100700900055197307130","BDA. de les Escaletes, 2","6715","RESTAURANTES DE UN TENEDOR","41.5389844612558","2.44720553212499","POINT (2.44720553212499 41.5389844612558)"
"100700900055219107130","BDA. de les Espenyes, 4","6715","RESTAURANTES DE UN TENEDOR","41.5397899663116","2.4482641174767","POINT (2.4482641174767 41.5397899663116)"
"100700900055455007130","C. de Barcelona, 41","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5388376232072","2.44637178431221","POINT (2.44637178431221 41.5388376232072)"
"100700900055471007130","C. de Barcelona, 50","6622","COM.MEN.TODA CLASE ART. EN OTROS LOCALES","41.5389460986278","2.44704885889932","POINT (2.44704885889932 41.5389460986278)"
"100700900055197307130","BDA. de les Escaletes, 2","6715","RESTAURANTES DE UN TENEDOR","41.5389844612558","2.44720553212499","POINT (2.44720553212499 41.5389844612558)"
"100700900055219107130","BDA. de les Espenyes, 4","6715","RESTAURANTES DE UN TENEDOR","41.5397899663116","2.4482641174767","POINT (2.4482641174767 41.5397899663116)"
"100700900054935707130","C. d'Agustxn Argxelles, 27","4752","COMPOSICION TEXTOS","41.5434458806691","2.44483883923431","POINT (2.44483883923431 41.5434458806691)"
"100700900054955007130","RONDA de Leopoldo O'donnell, 23","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5377563604757","2.43192531859258","POINT (2.43192531859258 41.5377563604757)"
"100700900055197307130","BDA. de les Escaletes, 2","6715","RESTAURANTES DE UN TENEDOR","41.5389844612558","2.44720553212499","POINT (2.44720553212499 41.5389844612558)"
"100700900054920307130","C. d'Agustxn Argxelles, 13","911","SERVICIOS AGRICOLAS Y GANADEROS","41.5431047934545","2.4450194818621","POINT (2.4450194818621 41.5431047934545)"
"100700900055179007130","C. d'Avinyx, 23","6542","COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS","41.5398388346388","2.42215913241537","POINT (2.42215913241537 41.5398388346388)"
"100700900054955007130","RONDA de Leopoldo O'donnell, 23","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5377563604757","2.43192531859258","POINT (2.43192531859258 41.5377563604757)"
"100700900055197307130","BDA. de les Escaletes, 2","6715","RESTAURANTES DE UN TENEDOR","41.5389844612558","2.44720553212499","POINT (2.44720553212499 41.5389844612558)"
"100700900055439007130","C. de Barcelona, 36","6513","COM.MEN.LENCERIA Y CORSETERIA","41.5388153684434","2.44641904135392","POINT (2.44641904135392 41.5388153684434)"
"100700900055459007130","C. de Barcelona, 44","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5389285887129","2.44670052173864","POINT (2.44670052173864 41.5389285887129)"
"100700900054956307130","RONDA de Leopoldo O'donnell, 25","6595","COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA","41.5378322967655","2.43196680878687","POINT (2.43196680878687 41.5378322967655)"
"100700900055471707130","C. de Barcelona, 51","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.539005170168","2.44678170871875","POINT (2.44678170871875 41.539005170168)"
"100700900055439807130","C. de Barcelona, 35","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5387800575336","2.44621933184849","POINT (2.44621933184849 41.5387800575336)"
"100700900055459807130","C. de Barcelona, 45","6732","OTROS CAFES Y BARES","41.5388838421022","2.4464880791827","POINT (2.4464880791827 41.5388838421022)"
"100700900054960207130","C. de Bonaventura Carles Aribau, 9","6514","COM.MEN.MERCERIA Y PAQUETERIA","41.5380620611159","2.43161548114945","POINT (2.43161548114945 41.5380620611159)"
"100700900055471707130","C. de Barcelona, 51","6595","COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA","41.539005170168","2.44678170871875","POINT (2.44678170871875 41.539005170168)"
"100700900055449607130","C. de Barcelona, 38","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5388484530315","2.44650141378021","POINT (2.44650141378021 41.5388484530315)"
"100700900055461207130","C. de Barcelona, 46","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5389503810137","2.44675451774847","POINT (2.44675451774847 41.5389503810137)"
"100700900054960207130","C. de Bonaventura Carles Aribau, 9","5013","ALBAILERIA Y PEQ. TRABAJOS CONSTRUCCION","41.5380620611159","2.43161548114945","POINT (2.43161548114945 41.5380620611159)"
"100700900055476907130","C. de Barcelona, 59","6732","OTROS CAFES Y BARES","41.5391302621798","2.44707184717269","POINT (2.44707184717269 41.5391302621798)"
"100700900055451607130","C. de Barcelona, 39","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5388154263245","2.4463159332142","POINT (2.4463159332142 41.5388154263245)"
"100700900055462607130","C. de Barcelona, 47","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5389072345252","2.44654693880965","POINT (2.44654693880965 41.5389072345252)"
"100700900056571607130","CAMI de la Geganta, 119","8321","AGENCIAS DE SEGUROS Y CORREDURIAS","41.5407335355425","2.43611475319185","POINT (2.43611475319185 41.5407335355425)"
"100700900056527507130","CAMI de la Geganta, 107","3141","FAB. ART. CARPINTERIA METALICA","41.5413806535023","2.43694265313673","POINT (2.43694265313673 41.5413806535023)"
"100700900056040807130","C. de Burriac, 84","6732","OTROS CAFES Y BARES","41.5420070871894","2.42105313692092","POINT (2.42105313692092 41.5420070871894)"
"100700900056328407130","CAMI de la Geganta, 1","8497","SERV. GESTION ADMINISTRATIVA","41.5442767992401","2.44097484731103","POINT (2.44097484731103 41.5442767992401)"
"100700900056571607130","CAMI de la Geganta, 119","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5407335355425","2.43611475319185","POINT (2.43611475319185 41.5407335355425)"
"100700900056785007130","CAMI dels Capellanets, 45","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5440523860464","2.42642177086978","POINT (2.42642177086978 41.5440523860464)"
"100700900056040807130","C. de Burriac, 84","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5420070871894","2.42105313692092","POINT (2.42105313692092 41.5420070871894)"
"100700900056603807130","CAMI de la Geganta, 113B","8321","AGENCIAS DE SEGUROS Y CORREDURIAS","","",""
"100700900056885307130","CAMI Fondo, 5","5011","CONSTRUCCION COMPLETA, REPAR. Y CONSERV.","41.5432857211558","2.44649340871818","POINT (2.44649340871818 41.5432857211558)"
"100700900056527507130","CAMI de la Geganta, 107","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5413806535023","2.43694265313673","POINT (2.43694265313673 41.5413806535023)"
"100700900056302707130","PG. del Callao, 14","6732","OTROS CAFES Y BARES","41.5390806584618","2.45453748064006","POINT (2.45453748064006 41.5390806584618)"
"100700900056631607130","CAMI del Mig, 2","6511","COM.MEN.PTOS.TEXTILES PARA EL HOGAR","41.5370062374288","2.43303095686826","POINT (2.43303095686826 41.5370062374288)"
"100700900056868607130","CAMI dels Caputxins, 71","6178","COM.MAY. MAQUINAS Y MATERIAL OFICINA","41.5516106931944","2.44549439575372","POINT (2.44549439575372 41.5516106931944)"
"100700900056541607130","CAMI de la Geganta, 109","776","DRES.LICENC.POLITICAS,SOCIALES,LETRAS","41.541279035854","2.43681287298819","POINT (2.43681287298819 41.541279035854)"
"100700909780591007130","PG. del Callao, 25","6715","RESTAURANTES DE UN TENEDOR","41.5399608628067","2.45619584125424","POINT (2.45619584125424 41.5399608628067)"
"100700900056883307130","CAMI Fondo, 4","9321","ENSExANZA FORMACION PROF. NO SUPERIOR","41.5429838351211","2.44638212248477","POINT (2.44638212248477 41.5429838351211)"
