ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","INT","Interior","41,5443809559655","2,43278677306843","POINT (2.43278677306843 41.5443809559655)"
"Usos Sòl","INT","Interior","41,5439498168138","2,43388791511682","POINT (2.43388791511682 41.5439498168138)"
"Usos Sòl","INT","Interior","41,5434132460701","2,4347033976937","POINT (2.4347033976937 41.5434132460701)"
"Usos Sòl","INT","Interior","41,5440113920007","2,43543350856586","POINT (2.43543350856586 41.5440113920007)"
"Usos Sòl","INT","Interior","41,5445292389571","2,4346803549847","POINT (2.4346803549847 41.5445292389571)"
"Usos Sòl","INT","Interior","41,5451602177845","2,43537201014904","POINT (2.43537201014904 41.5451602177845)"
"Usos Sòl","INT","Interior","41,5446101951415","2,43615937237997","POINT (2.43615937237997 41.5446101951415)"
"Usos Sòl","ZV","Zona Verda","41,5480894904945","2,43176643818373","POINT (2.43176643818373 41.5480894904945)"
"Usos Sòl","ZV","Zona Verda","41,5480763043932","2,43163252031696","POINT (2.43163252031696 41.5480763043932)"
"Usos Sòl","ZV","Zona Verda","41,5495485480841","2,43162412810912","POINT (2.43162412810912 41.5495485480841)"
"Usos Sòl","ZV","Zona Verda","41,5495566687853","2,43175185603366","POINT (2.43175185603366 41.5495566687853)"
"Usos Sòl","ZV","Zona Verda","41,5495427252635","2,43149820400297","POINT (2.43149820400297 41.5495427252635)"
"Usos Sòl","ZV","Zona Verda","41,5501666694923","2,43156482851036","POINT (2.43156482851036 41.5501666694923)"
"Usos Sòl","ART","Vies Principals","41,546255843832","2,41482655088031","POINT (2.41482655088031 41.546255843832)"
"Usos Sòl","EQES","Equipament Esportiu","41,5302830027154","2,44873568747979","POINT (2.44873568747979 41.5302830027154)"
"Usos Sòl","INT","Interior","41,5297145014098","2,44014295496099","POINT (2.44014295496099 41.5297145014098)"
"Usos Sòl","INT","Interior","41,5299671772598","2,44052385823626","POINT (2.44052385823626 41.5299671772598)"
"Usos Sòl","FONS","Fons","41,5293796414488","2,44069898757779","POINT (2.44069898757779 41.5293796414488)"
"Usos Sòl","ZV","Zona Verda","41,5312040323405","2,44422078440127","POINT (2.44422078440127 41.5312040323405)"
"Usos Sòl","ZV","Zona Verda","41,5309016676374","2,44485243355992","POINT (2.44485243355992 41.5309016676374)"
"Usos Sòl","ZV","Zona Verda","41,5309113787913","2,44500745165129","POINT (2.44500745165129 41.5309113787913)"
"Usos Sòl","ZV","Zona Verda","41,5310290842075","2,44513971749415","POINT (2.44513971749415 41.5310290842075)"
"Usos Sòl","ZV","Zona Verda","41,5311377831521","2,44502312773148","POINT (2.44502312773148 41.5311377831521)"
"Usos Sòl","ZV","Zona Verda","41,5313249205755","2,44526883696","POINT (2.44526883696 41.5313249205755)"
"Usos Sòl","ZV","Zona Verda","41,5315416317477","2,44555518884266","POINT (2.44555518884266 41.5315416317477)"
"Usos Sòl","ZV","Zona Verda","41,5314428332391","2,44568512224753","POINT (2.44568512224753 41.5314428332391)"
"Usos Sòl","ZV","Zona Verda","41,5317838825981","2,44613522408141","POINT (2.44613522408141 41.5317838825981)"
"Usos Sòl","ZV","Zona Verda","41,5318849545905","2,44600935354477","POINT (2.44600935354477 41.5318849545905)"
"Usos Sòl","ZV","Zona Verda","41,5316989893222","2,44576342712172","POINT (2.44576342712172 41.5316989893222)"
"Usos Sòl","ZV","Zona Verda","41,532158931966","2,44663017797096","POINT (2.44663017797096 41.532158931966)"
"Usos Sòl","ZV","Zona Verda","41,5321987177714","2,44642352899531","POINT (2.44642352899531 41.5321987177714)"
"Usos Sòl","ZV","Zona Verda","41,5323859135294","2,44666986111341","POINT (2.44666986111341 41.5323859135294)"
"Usos Sòl","ZV","Zona Verda","41,532583755189","2,44692929570492","POINT (2.44692929570492 41.532583755189)"
"Usos Sòl","ZV","Zona Verda","41,5324913257905","2,44706881797906","POINT (2.44706881797906 41.5324913257905)"
"Usos Sòl","ZV","Zona Verda","41,5331814830458","2,44687971547907","POINT (2.44687971547907 41.5331814830458)"
"Usos Sòl","INT","Interior","41,5316005896554","2,44301305770322","POINT (2.44301305770322 41.5316005896554)"
"Usos Sòl","ZV","Zona Verda","41,5313523493794","2,44410107598572","POINT (2.44410107598572 41.5313523493794)"
"Usos Sòl","ZV","Zona Verda","41,5313523651982","2,44410117874678","POINT (2.44410117874678 41.5313523651982)"
"Usos Sòl","INT","Interior","41,5457355806281","2,43608659150774","POINT (2.43608659150774 41.5457355806281)"
"Usos Sòl","INT","Interior","41,545198590486","2,43685651952863","POINT (2.43685651952863 41.545198590486)"
"Usos Sòl","TR","Transit Reduït","41,5434672748536","2,43335268472675","POINT (2.43335268472675 41.5434672748536)"
"Usos Sòl","TR","Transit Reduït","41,5427954167409","2,43419240745585","POINT (2.43419240745585 41.5427954167409)"
"Usos Sòl","TR","Transit Reduït","41,5445872128781","2,43543983844485","POINT (2.43543983844485 41.5445872128781)"
"Usos Sòl","ZV","Zona Verda","41,5454934809491","2,4339412315903","POINT (2.4339412315903 41.5454934809491)"
"Usos Sòl","ZV","Zona Verda","41,5462741789504","2,43464643462222","POINT (2.43464643462222 41.5462741789504)"
"Usos Sòl","ZV","Zona Verda","41,5462563414262","2,43614451667283","POINT (2.43614451667283 41.5462563414262)"
"Usos Sòl","ZV","Zona Verda","41,5470367679101","2,43453507548145","POINT (2.43453507548145 41.5470367679101)"
"Usos Sòl","EQ","Equipament","41,5469374505616","2,43435547555655","POINT (2.43435547555655 41.5469374505616)"
"Usos Sòl","TR","Transit Reduït","41,5538511441212","2,43715079218346","POINT (2.43715079218346 41.5538511441212)"
"Usos Sòl","TR","Transit Reduït","41,5546525556318","2,43954713207526","POINT (2.43954713207526 41.5546525556318)"
"Usos Sòl","EQES","Equipament Esportiu","41,5579686719889","2,42895518707234","POINT (2.42895518707234 41.5579686719889)"
"Usos Sòl","ZV","Zona Verda","41,5360138839871","2,44883928668644","POINT (2.44883928668644 41.5360138839871)"
"Usos Sòl","VIA","Vials","41,5357607539299","2,4500584771477","POINT (2.4500584771477 41.5357607539299)"
"Usos Sòl","VIA","Vials","41,5371548592313","2,45201012085883","POINT (2.45201012085883 41.5371548592313)"
"Usos Sòl","ZV","Zona Verda","41,5308905842687","2,43986653473608","POINT (2.43986653473608 41.5308905842687)"
"Usos Sòl","ZV","Zona Verda","41,5280974553815","2,4226424773469","POINT (2.4226424773469 41.5280974553815)"
"Usos Sòl","ZV","Zona Verda","41,5284074764851","2,4224009228018","POINT (2.4224009228018 41.5284074764851)"
"Usos Sòl","ZV","Zona Verda","41,5286924424557","2,42379706006118","POINT (2.42379706006118 41.5286924424557)"
"Usos Sòl","ZV","Zona Verda","41,5284638620631","2,42411246496359","POINT (2.42411246496359 41.5284638620631)"
"Usos Sòl","FONS","Fons","41,5283770415275","2,42291219893804","POINT (2.42291219893804 41.5283770415275)"
"Usos Sòl","ART","Vies Principals","41,5284092440705","2,42284729789653","POINT (2.42284729789653 41.5284092440705)"
"Usos Sòl","ART","Vies Principals","41,5283263212004","2,42291215202534","POINT (2.42291215202534 41.5283263212004)"
"Usos Sòl","ZV","Zona Verda","41,5290986432833","2,42456621153693","POINT (2.42456621153693 41.5290986432833)"
"Usos Sòl","ZV","Zona Verda","41,5291453132453","2,4247426315521","POINT (2.4247426315521 41.5291453132453)"
"Usos Sòl","ZV","Zona Verda","41,5299384214085","2,42408591244815","POINT (2.42408591244815 41.5299384214085)"
"Usos Sòl","ZV","Zona Verda","41,5299874107146","2,42426669226501","POINT (2.42426669226501 41.5299874107146)"
"Usos Sòl","ZV","Zona Verda","41,5306580056785","2,4236779505112","POINT (2.4236779505112 41.5306580056785)"
"Usos Sòl","ZV","Zona Verda","41,5307114891936","2,42385562660933","POINT (2.42385562660933 41.5307114891936)"
"Usos Sòl","ZV","Zona Verda","41,5320360059725","2,42310564282167","POINT (2.42310564282167 41.5320360059725)"
"Usos Sòl","ZV","Zona Verda","41,5311447669412","2,42361108493053","POINT (2.42361108493053 41.5311447669412)"
"Usos Sòl","ZV","Zona Verda","41,5329172689005","2,42260585186953","POINT (2.42260585186953 41.5329172689005)"
"Usos Sòl","ZV","Zona Verda","41,5328725478097","2,42263122874605","POINT (2.42263122874605 41.5328725478097)"
"Usos Sòl","ZV","Zona Verda","41,5328893339468","2,42262170813074","POINT (2.42262170813074 41.5328893339468)"
"Usos Sòl","ZV","Zona Verda","41,5329030356823","2,42261393856562","POINT (2.42261393856562 41.5329030356823)"
"Usos Sòl","ZV","Zona Verda","41,5312061559932","2,42357624182726","POINT (2.42357624182726 41.5312061559932)"
"Usos Sòl","ZV","Zona Verda","41,5306287229953","2,42369449735222","POINT (2.42369449735222 41.5306287229953)"
"Usos Sòl","ZV","Zona Verda","41,5306791616492","2,42387401543326","POINT (2.42387401543326 41.5306791616492)"
"Usos Sòl","RIERA","Riera","41,5302249966375","2,42159514896351","POINT (2.42159514896351 41.5302249966375)"
"Usos Sòl","FONS","Fons","41,5295842190829","2,42221380415622","POINT (2.42221380415622 41.5295842190829)"
"Usos Sòl","ZV","Zona Verda","41,529082498728","2,42822354601999","POINT (2.42822354601999 41.529082498728)"
"Usos Sòl","FONS","Fons","41,5292965766299","2,42777021296065","POINT (2.42777021296065 41.5292965766299)"
"Usos Sòl","INT","Interior","41,5297813388054","2,43027839998277","POINT (2.43027839998277 41.5297813388054)"
"Usos Sòl","EQES","Equipament Esportiu","41,5310222909566","2,43189074774958","POINT (2.43189074774958 41.5310222909566)"
"Usos Sòl","ZV","Zona Verda","41,5331541676273","2,44684900239095","POINT (2.44684900239095 41.5331541676273)"
"Usos Sòl","ZV","Zona Verda","41,5330219695666","2,44700386410451","POINT (2.44700386410451 41.5330219695666)"
"Usos Sòl","INT","Interior","41,5338611587072","2,44584663564418","POINT (2.44584663564418 41.5338611587072)"
"Usos Sòl","INT","Interior","41,5346434678113","2,4469561180541","POINT (2.4469561180541 41.5346434678113)"
"Usos Sòl","VIA","Vials","41,5340167119777","2,44739070953078","POINT (2.44739070953078 41.5340167119777)"
"Usos Sòl","VIA","Vials","41,5337257295504","2,447565178294","POINT (2.447565178294 41.5337257295504)"
"Usos Sòl","FONS","Fons","41,5336186585927","2,44783607507704","POINT (2.44783607507704 41.5336186585927)"
"Usos Sòl","PLATJA","Platja","41,5344747901508","2,4484013907776","POINT (2.4484013907776 41.5344747901508)"
"Usos Sòl","VIA","Vials","41,5347335170821","2,44849538378577","POINT (2.44849538378577 41.5347335170821)"
"Usos Sòl","ZV","Zona Verda","41,5356602559846","2,4491047367526","POINT (2.4491047367526 41.5356602559846)"
"Usos Sòl","ZV","Zona Verda","41,5357820130443","2,44932908266181","POINT (2.44932908266181 41.5357820130443)"
"Usos Sòl","INT","Interior","41,5359911987342","2,44962403763162","POINT (2.44962403763162 41.5359911987342)"
"Usos Sòl","ZV","Zona Verda","41,5361379618006","2,44902188852207","POINT (2.44902188852207 41.5361379618006)"
"Usos Sòl","INT","Interior","41,5346229836341","2,44237765291457","POINT (2.44237765291457 41.5346229836341)"
"Usos Sòl","INT","Interior","41,5379363785536","2,44084490782033","POINT (2.44084490782033 41.5379363785536)"
"Usos Sòl","TR","Transit Reduït","41,5340379531206","2,43664233638779","POINT (2.43664233638779 41.5340379531206)"
"Usos Sòl","INT","Interior","41,5373610956025","2,4421747361715","POINT (2.4421747361715 41.5373610956025)"
"Usos Sòl","EQ","Equipament","41,5346849211383","2,43913998927824","POINT (2.43913998927824 41.5346849211383)"
"Usos Sòl","ZV","Zona Verda","41,5328788078512","2,43932364063454","POINT (2.43932364063454 41.5328788078512)"
"Usos Sòl","TR","Transit Reduït","41,5324037499525","2,43762519096837","POINT (2.43762519096837 41.5324037499525)"
"Usos Sòl","TR","Transit Reduït","41,5318607226536","2,43474590462042","POINT (2.43474590462042 41.5318607226536)"
"Usos Sòl","TR","Transit Reduït","41,5305567315576","2,42263687615738","POINT (2.42263687615738 41.5305567315576)"
"Usos Sòl","TR","Transit Reduït","41,5393941286215","2,42462983503302","POINT (2.42462983503302 41.5393941286215)"
"Usos Sòl","TR","Transit Reduït","41,5413327600654","2,42723923434557","POINT (2.42723923434557 41.5413327600654)"
"Usos Sòl","TR","Transit Reduït","41,5406002748007","2,42151481914588","POINT (2.42151481914588 41.5406002748007)"
"Usos Sòl","TR","Transit Reduït","41,5412116680728","2,42190187923431","POINT (2.42190187923431 41.5412116680728)"
"Usos Sòl","ZV","Zona Verda","41,5413347520105","2,42070779328195","POINT (2.42070779328195 41.5413347520105)"
"Usos Sòl","TR","Transit Reduït","41,5436509907963","2,42767132071838","POINT (2.42767132071838 41.5436509907963)"
"Usos Sòl","TR","Transit Reduït","41,5409082515943","2,43450562426347","POINT (2.43450562426347 41.5409082515943)"
"Usos Sòl","TR","Transit Reduït","41,5392580338998","2,44074540081244","POINT (2.44074540081244 41.5392580338998)"
"Usos Sòl","TR","Transit Reduït","41,5373719171678","2,44087948217708","POINT (2.44087948217708 41.5373719171678)"
"Usos Sòl","ESC","Escola","41,5353151539941","2,4402079557616","POINT (2.4402079557616 41.5353151539941)"
"Usos Sòl","INT","Interior","41,5345782307189","2,43935847469","POINT (2.43935847469 41.5345782307189)"
"Usos Sòl","ZVP","Zona Verda en Projecte","41,5342662078825","2,43887152397319","POINT (2.43887152397319 41.5342662078825)"
"Usos Sòl","TR","Transit Reduït","41,5343931053793","2,43902482509828","POINT (2.43902482509828 41.5343931053793)"
"Usos Sòl","ZV","Zona Verda","41,5326874685398","2,4385584172142","POINT (2.4385584172142 41.5326874685398)"
"Usos Sòl","ZV","Zona Verda","41,5320813317632","2,42727917285831","POINT (2.42727917285831 41.5320813317632)"
"Usos Sòl","ZV","Zona Verda","41,532045526274","2,42731938902863","POINT (2.42731938902863 41.532045526274)"
"Usos Sòl","ZV","Zona Verda","41,5324115723599","2,42690986324549","POINT (2.42690986324549 41.5324115723599)"
"Usos Sòl","ZV","Zona Verda","41,5324324998938","2,42688656335713","POINT (2.42688656335713 41.5324324998938)"
"Usos Sòl","ZV","Zona Verda","41,5331086740416","2,42613029832396","POINT (2.42613029832396 41.5331086740416)"
"Usos Sòl","ZV","Zona Verda","41,5331462714133","2,42608835471143","POINT (2.42608835471143 41.5331462714133)"
"Usos Sòl","ZV","Zona Verda","41,5334653431878","2,42573173944895","POINT (2.42573173944895 41.5334653431878)"
"Usos Sòl","ZV","Zona Verda","41,5334974822381","2,42569579034513","POINT (2.42569579034513 41.5334974822381)"
"Usos Sòl","ZV","Zona Verda","41,5340184259742","2,42511333336881","POINT (2.42511333336881 41.5340184259742)"
"Usos Sòl","ZV","Zona Verda","41,534060707507","2,42506606857329","POINT (2.42506606857329 41.534060707507)"
"Usos Sòl","INT","Interior","41,53137437309","2,44205813141051","POINT (2.44205813141051 41.53137437309)"
"Usos Sòl","VIA","Vials","41,5309351564874","2,44095039120986","POINT (2.44095039120986 41.5309351564874)"
"Usos Sòl","EQ","Equipament","41,5413473336703","2,43624194985071","POINT (2.43624194985071 41.5413473336703)"
"Usos Sòl","INT","Interior","41,5415590745464","2,43537567894815","POINT (2.43537567894815 41.5415590745464)"
"Usos Sòl","INT","Interior","41,5412063289566","2,43453454392323","POINT (2.43453454392323 41.5412063289566)"
"Usos Sòl","INT","Interior","41,5407047433018","2,43435839541666","POINT (2.43435839541666 41.5407047433018)"
"Usos Sòl","INT","Interior","41,5407528120693","2,43499897636918","POINT (2.43499897636918 41.5407528120693)"
"Usos Sòl","INT","Interior","41,5402076728833","2,43424130301853","POINT (2.43424130301853 41.5402076728833)"
"Usos Sòl","INT","Interior","41,5395374981673","2,43439367591849","POINT (2.43439367591849 41.5395374981673)"
"Usos Sòl","INT","Interior","41,5399036790734","2,43535131001767","POINT (2.43535131001767 41.5399036790734)"
"Usos Sòl","ZV","Zona Verda","41,5405467447146","2,43558574326598","POINT (2.43558574326598 41.5405467447146)"
"Usos Sòl","ZV","Zona Verda","41,5403251415543","2,43335717221924","POINT (2.43335717221924 41.5403251415543)"
"Usos Sòl","ZV","Zona Verda","41,5403250648539","2,43401688921951","POINT (2.43401688921951 41.5403250648539)"
"Usos Sòl","ZV","Zona Verda","41,5399614350396","2,43414464407964","POINT (2.43414464407964 41.5399614350396)"
"Usos Sòl","EQ","Equipament","41,5397767241379","2,43489278018718","POINT (2.43489278018718 41.5397767241379)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5397717066872","2,43484690639593","POINT (2.43484690639593 41.5397717066872)"
"Usos Sòl","INT","Interior","41,5396832965067","2,43357651762548","POINT (2.43357651762548 41.5396832965067)"
"Usos Sòl","INT","Interior","41,54000179136","2,43327503529477","POINT (2.43327503529477 41.54000179136)"
"Usos Sòl","INT","Interior","41,5401520177829","2,4328703593231","POINT (2.4328703593231 41.5401520177829)"
"Usos Sòl","INT","Interior","41,5401537960068","2,43194701158781","POINT (2.43194701158781 41.5401537960068)"
"Usos Sòl","INT","Interior","41,5396165969311","2,43224790534997","POINT (2.43224790534997 41.5396165969311)"
"Usos Sòl","INT","Interior","41,5396044489786","2,43270335476654","POINT (2.43270335476654 41.5396044489786)"
"Usos Sòl","INT","Interior","41,5392421855834","2,43309081993559","POINT (2.43309081993559 41.5392421855834)"
"Usos Sòl","INT","Interior","41,5388324809345","2,43279261256538","POINT (2.43279261256538 41.5388324809345)"
"Usos Sòl","INT","Interior","41,5387460206225","2,43232674314716","POINT (2.43232674314716 41.5387460206225)"
